Unnamed: 0,Unnamed: 0.1,carat,depth,table,price,x,y,z,color,clarity,label
16465,16465,1.28,59.9,59.0,6580,7.05,7.08,4.23,H,SI1,Premium
40426,40426,0.45,61.2,56.0,1135,4.91,4.96,3.02,G,VVS2,Ideal
34949,34949,0.31,61.0,56.0,379,4.39,4.43,2.69,I,SI2,Ideal
964,964,0.72,61.1,56.0,2891,5.78,5.81,3.54,D,SI1,Ideal
53293,53293,0.3,63.3,59.0,552,4.22,4.25,2.68,D,SI1,Good
41531,41531,0.42,62.7,58.0,1235,4.79,4.74,2.99,G,VVS1,Premium
42725,42725,0.43,61.6,57.0,1341,4.84,4.81,2.97,G,IF,Ideal
20088,20088,1.18,62.7,55.0,8564,6.77,6.74,4.23,G,VS2,Ideal
27300,27300,2.21,62.9,59.0,17784,8.3,8.34,5.23,I,SI1,Very Good
30668,30668,0.4,62.5,59.0,737,4.67,4.71,2.93,F,SI1,Premium
48889,48889,0.71,60.8,60.0,2039,5.74,5.78,3.5,G,SI2,Premium
46866,46866,0.53,61.9,56.0,1813,5.2,5.17,3.21,G,VS1,Ideal
32580,32580,0.32,59.4,61.0,801,4.45,4.48,2.65,E,VVS1,Good
2935,2935,0.77,60.5,59.0,3291,5.92,5.98,3.6,E,VS2,Premium
27027,27027,2.42,61.3,59.0,17168,8.61,8.58,5.27,J,VS2,Premium
11808,11808,1.01,62.9,58.0,5090,6.43,6.35,4.02,F,SI1,Premium
23020,23020,0.3,66.7,59.0,630,4.23,4.05,2.78,E,VS2,Fair
34090,34090,0.41,58.8,62.0,852,4.87,4.85,2.86,E,SI1,Premium
47615,47615,0.71,63.3,55.0,1881,5.62,5.66,3.57,J,VS1,Good
38694,38694,0.37,59.5,59.0,1041,4.71,4.64,2.78,E,VS2,Premium
52647,52647,0.24,60.9,58.0,552,4.03,4.05,2.46,E,VVS2,Very Good
16244,16244,1.01,62.7,58.0,6499,6.38,6.41,4.01,G,VS1,Premium
27286,27286,2.01,62.8,59.0,17759,7.99,8.04,5.03,H,SI1,Very Good
47002,47002,0.53,62.6,56.0,1818,5.16,5.19,3.24,G,VVS2,Ideal
1022,1022,0.75,62.3,57.0,2903,5.83,5.8,3.62,D,SI1,Ideal
3245,3245,0.81,61.4,55.0,3355,6.03,6.06,3.71,I,VS2,Ideal
20244,20244,1.52,62.1,66.0,8674,7.33,7.13,4.5,H,VS2,Fair
22154,22154,1.09,62.0,56.0,10196,6.63,6.6,4.1,F,VVS2,Ideal
19039,19039,0.3,62.5,57.0,621,4.26,4.28,2.67,F,VS1,Ideal
26465,26465,2.0,62.8,56.0,16031,8.04,7.98,5.03,H,SI2,Premium
12944,12944,1.01,65.0,57.0,5385,6.3,6.22,4.07,D,SI1,Fair
7652,7652,0.9,62.6,57.0,4269,6.14,6.2,3.86,G,VS2,Ideal
16542,16542,1.22,62.3,58.0,6608,6.85,6.77,4.24,H,VS2,Premium
38237,38237,0.41,61.7,58.0,1018,4.76,4.8,2.95,D,VS1,Very Good
18462,18462,1.03,61.3,56.1,7511,6.5,6.52,3.99,G,VS1,Very Good
49811,49811,0.5,60.4,56.0,2165,5.16,5.21,3.13,F,VVS1,Ideal
39833,39833,0.5,63.0,57.0,1098,5.01,5.05,3.17,E,SI2,Very Good
46570,46570,0.59,61.6,56.0,1784,5.39,5.41,3.33,F,VS2,Very Good
6217,6217,0.7,59.3,55.0,4003,5.86,5.83,3.47,D,VS1,Very Good
484,484,0.73,62.2,59.0,2821,5.77,5.68,3.56,E,SI1,Premium
32185,32185,0.41,61.6,55.0,788,4.78,4.8,2.95,I,VVS2,Ideal
6294,6294,0.7,62.7,54.0,4021,5.66,5.7,3.56,F,VVS1,Ideal
25265,25265,1.71,62.0,56.0,13904,7.64,7.68,4.75,H,VS1,Very Good
44242,44242,0.51,63.1,57.0,1574,5.1,5.08,3.21,F,VS2,Very Good
44113,44113,0.46,61.6,54.0,1558,4.97,5.0,3.07,G,IF,Ideal
47531,47531,0.75,61.9,67.0,1869,5.8,5.7,3.56,J,VS1,Fair
19352,19352,0.3,62.2,57.0,622,4.26,4.32,2.67,E,VS2,Ideal
9254,9254,1.03,61.8,60.0,4560,6.45,6.42,3.98,D,SI2,Premium
40011,40011,0.41,61.8,57.0,1107,4.78,4.73,2.94,F,VS2,Ideal
23688,23688,1.51,58.1,61.0,11746,7.57,7.54,4.39,G,VS2,Premium
21026,21026,1.51,63.9,59.0,9234,7.26,7.18,4.61,I,SI1,Good
24742,24742,2.09,60.0,60.0,13092,8.32,8.37,5.01,J,SI2,Premium
6161,6161,0.91,63.7,58.0,3991,6.08,6.11,3.88,F,SI1,Very Good
9617,9617,1.33,61.3,59.0,4634,7.06,6.93,4.29,G,SI2,Premium
16774,16774,1.02,62.2,57.0,6683,6.47,6.43,4.01,G,VS1,Ideal
26857,26857,1.75,62.6,56.0,16783,7.72,7.65,4.81,G,VS2,Ideal
44038,44038,0.52,61.1,57.0,1547,5.19,5.25,3.19,D,SI1,Ideal
21484,21484,1.76,62.1,58.0,9580,7.7,7.62,4.74,E,SI2,Premium
40280,40280,0.32,60.8,56.0,494,4.47,4.48,2.72,J,VVS1,Ideal
35633,35633,0.29,62.8,44.0,474,4.2,4.24,2.65,E,VS1,Very Good
37718,37718,0.34,61.4,59.0,995,4.52,4.47,2.76,G,VVS2,Premium
11711,11711,0.4,60.9,62.0,596,4.73,4.76,2.89,J,VS2,Very Good
8113,8113,0.92,62.3,58.0,4350,6.21,6.27,3.89,D,SI1,Premium
45378,45378,0.72,62.7,56.0,1666,5.66,5.72,3.57,J,SI1,Very Good
11183,11183,1.12,62.2,55.0,4955,6.68,6.64,4.14,G,SI2,Ideal
45473,45473,0.5,62.8,60.0,1676,5.08,5.02,3.17,E,VS2,Premium
29476,29476,0.32,61.2,59.0,702,4.4,4.43,2.7,E,VS2,Premium
4240,4240,0.71,60.4,60.0,3576,5.77,5.82,3.5,D,VS1,Ideal
4606,4606,0.91,63.3,62.0,3660,6.01,6.09,3.83,D,SI2,Good
45377,45377,0.58,62.1,56.0,1666,5.33,5.37,3.32,F,VS2,Ideal
9869,9869,1.03,61.8,56.0,4679,6.46,6.51,4.01,D,SI2,Ideal
5703,5703,0.3,62.2,59.0,574,4.3,4.25,2.66,D,SI2,Premium
16306,16306,1.19,60.8,59.0,6526,6.85,6.89,4.18,F,SI1,Very Good
49385,49385,0.62,60.0,59.0,2102,5.58,5.56,3.34,E,VS2,Premium
5745,5745,1.18,62.5,58.0,3894,6.62,6.75,4.18,E,I1,Very Good
31159,31159,0.41,62.9,56.0,755,4.71,4.73,2.97,F,SI1,Very Good
42958,42958,0.3,63.6,52.0,506,4.29,4.27,2.72,J,VS1,Good
49338,49338,0.79,63.3,57.0,2095,5.86,5.83,3.7,I,SI1,Very Good
11778,11778,1.83,70.0,58.0,5083,7.34,7.28,5.12,J,I1,Fair
53622,53622,0.3,63.8,57.0,552,4.27,4.29,2.73,D,SI1,Good
30404,30404,0.32,61.4,55.0,730,4.4,4.43,2.71,G,VVS2,Ideal
42474,42474,0.5,63.0,56.0,1317,5.13,5.06,3.21,E,SI1,Ideal
18324,18324,1.34,61.7,58.0,7453,7.04,7.1,4.36,D,SI2,Very Good
34453,34453,0.32,62.2,57.0,864,4.37,4.35,2.71,I,IF,Ideal
51315,51315,0.31,62.4,55.0,544,4.3,4.32,2.69,G,VS2,Ideal
14004,14004,1.2,61.8,55.0,5699,6.93,6.8,4.24,I,VS2,Premium
34731,34731,0.37,61.6,56.0,876,4.59,4.63,2.84,D,VS2,Ideal
12784,12784,1.0,61.6,57.0,5331,6.37,6.45,3.95,E,SI1,Ideal
14247,14247,1.29,63.6,57.0,5771,6.88,6.92,4.39,I,SI1,Very Good
37226,37226,0.4,62.2,56.0,975,4.74,4.72,2.94,E,VS2,Ideal
51024,51024,0.72,61.2,57.0,2328,5.76,5.8,3.54,D,SI2,Ideal
13864,13864,1.01,61.0,59.0,5646,6.44,6.47,3.94,E,SI1,Premium
10781,10781,0.93,60.5,54.0,4858,6.4,6.38,3.87,E,SI2,Ideal
1235,1235,1.03,65.7,59.0,2942,6.3,6.24,4.12,G,SI2,Fair
27618,27618,2.01,63.2,58.0,18507,7.93,8.01,5.04,H,VS2,Very Good
40971,40971,0.41,61.5,55.0,1180,4.8,4.83,2.96,F,VS1,Ideal
26059,26059,1.52,62.9,59.0,15265,7.25,7.29,4.57,G,VVS2,Very Good
51626,51626,1.21,65.0,58.0,2396,6.65,6.59,4.3,I,I1,Fair
30152,30152,0.32,62.8,57.0,720,4.39,4.34,2.74,E,SI1,Premium
6082,6082,1.01,59.4,57.0,3971,6.59,6.57,3.91,I,SI2,Premium
18688,18688,1.5,58.5,60.0,7644,7.52,7.48,4.39,F,SI2,Premium
12695,12695,0.27,61.8,56.0,599,4.15,4.17,2.57,H,VS2,Ideal
43511,43511,0.51,63.3,57.0,1423,5.06,5.09,3.21,D,SI1,Good
21630,21630,2.01,62.8,58.0,9725,8.02,7.97,5.02,J,SI1,Ideal
8803,8803,1.05,62.6,59.0,4475,6.43,6.47,4.04,F,SI2,Premium
20406,20406,1.51,62.9,58.0,8770,7.21,7.33,4.57,J,VVS2,Very Good
15893,15893,1.01,61.3,61.0,6354,6.32,6.47,3.92,G,VVS2,Very Good
47014,47014,0.56,60.7,57.0,1819,5.31,5.34,3.23,E,VS2,Ideal
24385,24385,0.41,63.5,55.0,638,4.69,4.73,2.99,E,SI2,Good
24375,24375,0.34,61.2,57.0,637,4.48,4.51,2.75,E,SI1,Ideal
25295,25295,1.58,60.4,57.0,13950,7.55,7.65,4.59,H,VS1,Ideal
29274,29274,0.31,59.4,59.0,698,4.44,4.41,2.63,I,VVS2,Premium
9531,9531,0.83,61.2,54.0,4617,6.07,6.11,3.73,F,VS1,Ideal
50575,50575,0.73,61.8,58.0,2278,5.76,5.71,3.54,E,SI2,Premium
8184,8184,0.94,60.9,57.0,4366,6.34,6.36,3.87,E,SI2,Ideal
29135,29135,0.31,61.6,55.0,692,4.37,4.4,2.7,D,VS2,Very Good
14716,14716,0.3,62.5,58.0,605,4.29,4.32,2.69,F,VS2,Premium
11087,11087,1.2,62.3,57.0,4927,6.82,6.75,4.23,J,VS2,Ideal
22735,22735,1.66,62.7,56.0,10754,7.45,7.63,4.73,E,SI2,Ideal
28088,28088,0.3,64.5,55.0,662,4.31,4.19,2.74,F,VS2,Fair
23375,23375,0.33,63.3,53.0,631,4.42,4.39,2.79,D,SI2,Very Good
46998,46998,0.45,61.6,56.0,1817,4.96,4.98,3.06,E,VVS2,Ideal
1927,1927,0.92,62.1,60.0,3083,6.21,6.26,3.87,F,SI2,Premium
22146,22146,2.01,64.9,56.0,10184,7.88,7.81,5.09,H,SI2,Fair
50189,50189,0.64,60.7,59.0,2224,5.58,5.62,3.4,D,VS2,Ideal
17226,17226,1.23,61.2,59.0,6888,6.88,6.81,4.19,G,SI1,Premium
29704,29704,0.32,61.9,56.0,707,4.42,4.47,2.75,E,VS1,Ideal
14739,14739,1.15,64.3,54.0,5935,6.66,6.62,4.27,H,VS1,Good
25714,25714,2.02,58.8,57.0,14620,8.21,8.29,4.85,I,VS2,Very Good
37380,37380,0.4,62.7,55.0,982,4.74,4.76,2.98,F,VS1,Ideal
17573,17573,1.08,64.7,60.0,7076,6.44,6.41,4.16,G,VS1,Fair
18249,18249,1.2,62.6,57.0,7413,6.74,6.81,4.24,G,VS2,Ideal
44460,44460,0.55,61.7,56.0,1593,5.24,5.29,3.25,I,VVS1,Ideal
33707,33707,0.3,61.2,57.0,838,4.32,4.34,2.65,E,VVS1,Ideal
32561,32561,0.31,62.0,55.0,800,4.35,4.38,2.7,E,VS1,Ideal
48895,48895,0.56,62.1,58.0,2040,5.27,5.33,3.3,E,VVS2,Very Good
38246,38246,0.32,61.1,58.0,1018,4.42,4.45,2.71,E,IF,Ideal
6607,6607,1.0,63.0,56.0,4081,6.31,6.38,4.0,H,SI2,Good
18639,18639,1.0,61.0,59.0,7607,6.41,6.48,3.93,E,VS2,Very Good
5956,5956,0.9,62.5,62.0,3950,6.08,6.11,3.81,F,SI1,Very Good
53090,53090,0.71,62.4,60.0,2613,5.68,5.66,3.54,E,VS2,Premium
47839,47839,0.72,63.4,56.0,1907,5.67,5.72,3.61,I,SI2,Very Good
35989,35989,0.42,60.6,58.0,921,4.82,4.95,2.96,G,VS1,Very Good
19351,19351,0.31,61.8,56.0,622,4.35,4.37,2.69,E,VS2,Ideal
24012,24012,2.01,62.3,59.0,12182,8.01,7.97,4.98,I,SI2,Premium
13190,13190,0.92,60.9,61.0,5453,6.22,6.25,3.8,E,VS1,Very Good
13937,13937,1.35,60.0,57.0,5670,7.19,7.15,4.3,H,SI2,Ideal
52497,52497,0.71,63.3,59.0,2525,5.55,5.66,3.55,D,SI1,Very Good
1754,1754,0.81,61.9,59.0,3043,5.97,5.95,3.69,F,SI1,Premium
549,549,0.71,62.7,59.0,2830,5.65,5.7,3.56,E,VS2,Very Good
24522,24522,1.57,62.2,55.0,12810,7.44,7.49,4.64,H,VS1,Ideal
53273,53273,0.71,62.1,58.0,2649,5.69,5.77,3.56,G,VS2,Very Good
26057,26057,1.7,62.6,57.0,15259,7.6,7.67,4.78,G,VS2,Very Good
15117,15117,1.18,61.6,55.5,6076,6.77,6.85,4.19,H,SI1,Ideal
21518,21518,1.5,62.0,53.0,9618,7.4,7.35,4.57,I,VS1,Ideal
23630,23630,1.14,59.4,59.0,11654,6.87,6.8,4.06,F,VVS1,Premium
34452,34452,0.32,61.9,59.0,864,4.39,4.37,2.71,I,IF,Premium
2007,2007,0.72,61.3,56.0,3102,5.77,5.82,3.55,G,VS1,Ideal
1907,1907,1.0,59.4,60.0,3080,6.49,6.4,3.83,H,SI2,Premium
4839,4839,0.9,59.9,58.0,3709,6.17,6.22,3.71,I,VS2,Very Good
4873,4873,1.02,60.8,58.0,3713,6.48,6.45,3.93,H,SI2,Premium
7209,7209,1.04,57.6,63.0,4191,6.67,6.7,3.85,D,SI2,Good
30436,30436,0.32,62.4,54.0,730,4.37,4.38,2.73,G,VVS2,Ideal
44337,44337,0.33,62.2,57.0,521,4.42,4.46,2.76,H,VS2,Very Good
52973,52973,0.37,60.9,57.0,552,4.63,4.67,2.83,H,SI1,Ideal
38615,38615,0.3,58.4,59.0,489,4.42,4.45,2.59,F,SI1,Very Good
8338,8338,0.9,59.6,59.0,4397,6.27,6.31,3.75,F,VS2,Very Good
30190,30190,0.42,60.6,61.0,722,4.83,4.87,2.94,F,SI1,Very Good
15293,15293,1.17,61.5,57.0,6139,6.86,6.8,4.2,G,VS2,Ideal
32088,32088,0.33,62.6,56.0,781,4.39,4.43,2.76,D,VS2,Ideal
16549,16549,1.0,62.1,57.0,6612,6.42,6.37,3.97,G,VS2,Ideal
53800,53800,0.9,68.7,62.0,2732,5.83,5.79,3.99,I,VS1,Fair
35061,35061,0.34,61.2,56.0,885,4.5,4.52,2.76,D,VVS2,Ideal
32145,32145,0.32,61.8,60.0,786,4.36,4.41,2.71,F,VVS2,Very Good
51608,51608,0.7,60.1,56.0,2394,5.84,5.78,3.49,F,SI1,Premium
51981,51981,0.29,62.1,59.0,547,4.25,4.22,2.63,G,VS1,Premium
35581,35581,0.35,62.2,55.0,906,4.53,4.48,2.8,F,VS2,Ideal
44932,44932,0.58,61.2,55.8,1633,5.39,5.41,3.3,H,VS2,Very Good
26098,26098,1.52,62.4,55.0,15348,7.32,7.42,4.6,E,VS2,Ideal
17777,17777,1.5,62.0,63.0,7161,7.24,7.28,4.5,H,SI2,Very Good
3580,3580,1.01,63.0,60.0,3421,6.38,6.31,4.0,J,SI2,Premium
47292,47292,0.3,62.3,59.0,394,4.25,4.29,2.66,G,SI2,Premium
40032,40032,0.47,59.5,60.0,1110,5.09,5.06,3.02,G,SI1,Premium
4613,4613,0.9,62.0,55.0,3662,6.15,6.23,3.84,E,SI2,Ideal
50695,50695,0.44,60.6,56.0,2290,4.95,4.99,3.01,D,VVS1,Ideal
47231,47231,0.71,64.0,59.0,1840,5.61,5.55,3.57,I,VS2,Good
17654,17654,1.16,61.7,57.0,7113,6.72,6.8,4.17,G,VS2,Ideal
27603,27603,2.04,61.9,60.0,18468,8.15,8.11,5.03,D,SI1,Good
49538,49538,0.72,68.4,64.0,2125,5.38,5.32,3.66,E,SI2,Fair
25936,25936,2.12,60.6,59.0,15097,8.27,8.3,5.02,I,SI2,Premium
19937,19937,1.2,62.3,55.0,8486,6.83,6.79,4.24,F,VS2,Ideal
47762,47762,0.5,61.8,56.0,1893,5.11,5.14,3.16,D,VS2,Ideal
128,128,0.91,64.4,57.0,2763,6.11,6.09,3.93,H,SI2,Fair
45272,45272,0.54,61.8,58.0,1662,5.22,5.29,3.25,F,VS2,Premium
5189,5189,0.9,63.6,55.0,3775,6.14,6.09,3.89,H,VS2,Good
30776,30776,0.4,62.5,54.0,741,4.74,4.77,2.97,G,SI1,Ideal
31378,31378,0.31,60.4,58.0,761,4.41,4.43,2.67,H,IF,Premium
39887,39887,0.42,60.9,57.0,1103,4.88,4.84,2.96,F,VS1,Ideal
28988,28988,0.33,60.6,57.0,686,4.49,4.52,2.73,E,VS1,Ideal
20971,20971,1.53,63.0,58.0,9183,7.24,7.32,4.59,I,SI1,Very Good
49497,49497,0.56,61.8,56.0,2118,5.28,5.33,3.28,H,VVS2,Ideal
11214,11214,1.23,62.8,59.0,4960,6.75,6.82,4.26,J,VS2,Very Good
8366,8366,0.9,58.8,61.0,4400,6.28,6.3,3.7,G,VS2,Very Good
16793,16793,1.04,62.0,55.0,6694,6.51,6.55,4.05,H,IF,Very Good
24238,24238,2.11,60.7,60.0,12440,8.2,8.27,5.0,J,SI2,Premium
47566,47566,0.51,60.1,56.0,1875,5.19,5.22,3.13,G,VVS2,Ideal
50605,50605,0.7,61.6,61.0,2285,5.7,5.63,3.49,G,SI1,Premium
11031,11031,0.9,62.1,55.0,4919,6.14,6.23,3.84,E,VS2,Very Good
35440,35440,0.32,61.7,58.0,900,4.41,4.38,2.71,E,VS2,Premium
40326,40326,0.53,61.6,56.6,1127,5.19,5.21,3.21,I,SI1,Ideal
52636,52636,0.24,62.3,58.0,552,3.95,3.98,2.47,F,VVS2,Very Good
44935,44935,0.56,61.5,56.0,1633,5.31,5.32,3.27,G,SI1,Ideal
41961,41961,0.23,61.4,62.0,505,3.9,3.95,2.41,E,VVS2,Very Good
15413,15413,1.04,61.4,57.0,6173,6.52,6.44,3.98,G,VVS2,Ideal
11114,11114,1.0,62.4,59.0,4936,6.35,6.4,3.98,E,SI1,Good
5797,5797,0.91,62.1,57.0,3906,6.2,6.23,3.86,I,VS1,Ideal
18042,18042,0.35,59.7,60.0,614,4.53,4.58,2.72,E,SI1,Premium
37943,37943,0.33,58.8,62.0,486,4.49,4.53,2.65,H,VS2,Very Good
1477,1477,0.75,62.2,57.0,2985,5.82,5.86,3.63,E,SI1,Ideal
25623,25623,1.58,61.9,55.0,14495,7.52,7.47,4.64,F,SI1,Ideal
13586,13586,1.05,61.6,57.0,5557,6.56,6.53,4.03,F,SI1,Premium
33363,33363,0.41,62.4,54.0,827,4.78,4.81,2.99,G,VS2,Ideal
2782,2782,0.9,62.5,57.0,3255,6.16,6.26,3.88,J,VS2,Ideal
33581,33581,0.38,61.3,55.8,832,4.65,4.71,2.87,G,VS1,Ideal
13214,13214,1.0,61.9,56.0,5458,6.37,6.45,3.97,E,SI1,Ideal
25674,25674,2.01,59.4,63.0,14597,8.18,8.26,4.88,I,SI1,Good
16720,16720,0.3,62.3,54.4,610,4.28,4.32,2.68,H,VVS2,Ideal
36770,36770,0.34,62.1,57.0,956,4.47,4.45,2.77,G,VVS1,Ideal
10472,10472,1.01,64.8,56.0,4791,6.3,6.25,4.07,F,VS2,Fair
2907,2907,0.52,61.5,55.0,3284,5.19,5.22,3.2,D,VVS2,Ideal
50686,50686,0.54,61.2,57.0,2289,5.26,5.28,3.22,G,IF,Ideal
33612,33612,0.31,63.9,57.0,462,4.28,4.33,2.75,D,SI2,Good
29581,29581,0.41,61.8,60.0,705,4.74,4.78,2.94,E,SI1,Very Good
12644,12644,1.01,61.2,61.0,5294,6.44,6.41,3.93,H,VS1,Premium
34570,34570,0.31,62.1,56.0,871,4.31,4.34,2.69,G,IF,Ideal
28893,28893,0.3,62.0,60.0,684,4.25,4.33,2.66,G,VVS2,Premium
7307,7307,0.84,59.9,54.0,4205,6.2,6.23,3.72,D,SI1,Very Good
16145,16145,1.0,60.0,59.0,6451,6.54,6.46,3.9,G,VS2,Premium
1812,1812,0.78,60.9,57.0,3055,5.93,5.97,3.62,E,SI1,Very Good
1271,1271,0.72,63.0,56.0,2949,5.66,5.73,3.59,E,VS2,Very Good
3311,3311,0.9,58.1,60.0,3371,6.24,6.26,3.63,D,SI2,Very Good
42465,42465,0.55,61.3,59.0,1316,5.23,5.28,3.22,G,SI1,Premium
24481,24481,1.5,64.2,55.0,12754,7.17,7.22,4.62,E,SI1,Good
20366,20366,1.28,61.7,55.0,8759,6.97,7.01,4.31,H,VVS1,Ideal
34017,34017,0.41,62.2,56.0,848,4.75,4.8,2.97,E,VS2,Ideal
21131,21131,1.22,62.2,55.0,9292,6.91,6.85,4.28,E,VS2,Premium
39228,39228,0.32,61.7,55.0,1067,4.41,4.44,2.73,D,VVS1,Ideal
10763,10763,1.01,62.0,58.0,4853,6.41,6.37,3.96,E,SI1,Premium
24538,24538,1.51,65.0,58.0,12829,7.06,7.12,4.61,E,VS2,Fair
4216,4216,1.0,60.0,60.0,3568,6.47,6.42,3.87,G,SI1,Premium
51878,51878,0.71,59.2,63.0,2428,5.81,5.85,3.45,H,VS2,Very Good
36784,36784,0.34,62.5,53.0,956,4.49,4.47,2.8,G,VVS1,Ideal
12608,12608,1.21,61.5,61.0,5290,6.77,6.82,4.18,F,SI2,Very Good
39931,39931,0.34,59.4,57.0,491,4.54,4.58,2.71,F,SI1,Ideal
15724,15724,1.04,62.6,56.0,6290,6.44,6.41,4.02,G,VS2,Premium
25429,25429,1.81,59.9,61.0,14177,7.85,7.91,4.72,I,VS1,Very Good
5922,5922,1.0,64.0,55.0,3941,6.3,6.26,4.02,G,SI2,Good
15709,15709,0.24,62.3,56.0,608,3.97,4.01,2.49,F,VVS1,Very Good
12448,12448,0.92,62.0,57.0,5243,6.24,6.28,3.88,G,VS1,Ideal
1497,1497,0.75,62.0,55.1,2992,5.83,5.85,3.62,H,VVS2,Ideal
3408,3408,0.3,60.3,57.0,568,4.34,4.39,2.63,F,VS2,Ideal
309,309,0.83,61.8,57.0,2800,6.03,6.07,3.74,G,SI1,Ideal
22715,22715,1.01,62.4,58.0,10732,6.39,6.44,4.0,D,VVS2,Premium
18969,18969,1.21,62.0,56.0,7806,6.87,6.77,4.23,G,VS2,Ideal
42113,42113,0.51,62.1,55.0,1277,5.1,5.13,3.17,I,VS2,Ideal
45516,45516,0.58,61.7,57.0,1683,5.35,5.42,3.32,E,VS2,Ideal
1538,1538,0.9,62.0,56.0,3001,6.16,6.2,3.83,I,SI2,Ideal
16829,16829,1.11,60.8,58.0,6713,6.7,6.65,4.06,G,VS2,Premium
25218,25218,1.51,62.0,59.0,13819,7.18,7.37,4.51,F,VS2,Good
14026,14026,1.05,62.1,58.0,5702,6.49,6.52,4.04,D,SI2,Ideal
36494,36494,0.31,60.6,60.0,944,4.4,4.44,2.68,E,IF,Very Good
52998,52998,0.78,61.2,54.0,2596,5.96,6.0,3.66,E,SI2,Ideal
23921,23921,2.01,60.8,58.0,12048,8.19,8.13,4.96,J,SI2,Premium
35721,35721,0.3,62.3,54.0,911,4.33,4.3,2.69,D,VS2,Ideal
36931,36931,0.24,59.4,60.0,478,4.04,4.08,2.41,F,VVS1,Very Good
3999,3999,0.74,61.8,56.0,3517,5.84,5.88,3.62,D,SI1,Ideal
22666,22666,1.31,61.7,55.0,10711,7.11,7.05,4.37,E,VS1,Ideal
6809,6809,1.02,61.8,57.0,4118,6.44,6.46,3.99,I,SI2,Ideal
29486,29486,0.4,59.2,61.0,702,4.78,4.81,2.84,G,SI1,Very Good
47883,47883,0.56,59.9,60.0,1912,5.37,5.41,3.23,G,VS1,Very Good
28660,28660,0.39,62.0,56.0,676,4.72,4.65,2.91,E,SI1,Ideal
18628,18628,1.02,63.9,56.0,7602,6.33,6.38,4.06,E,VS1,Good
47220,47220,0.5,62.0,58.0,1838,5.1,5.03,3.14,F,VS1,Premium
12211,12211,1.15,63.1,63.0,5193,6.63,6.53,4.15,E,SI2,Very Good
18398,18398,1.03,61.5,58.0,7477,6.43,6.55,3.99,E,VS1,Very Good
8800,8800,0.91,58.0,56.0,4474,6.34,6.41,3.7,F,VS2,Fair
51980,51980,0.3,61.0,58.0,547,4.32,4.33,2.64,D,SI1,Ideal
19935,19935,1.02,62.6,56.0,8485,6.39,6.42,4.01,G,VVS1,Ideal
15041,15041,0.3,61.9,56.0,605,4.29,4.34,2.67,G,VS1,Ideal
26060,26060,2.03,61.8,57.0,15272,8.07,8.14,5.01,I,SI1,Ideal
50113,50113,0.51,61.7,57.0,2209,5.11,5.14,3.16,E,VVS2,Ideal
27322,27322,2.01,61.1,60.0,17849,8.15,8.11,4.97,H,SI1,Premium
8925,8925,0.9,62.3,58.0,4497,6.14,6.16,3.83,D,SI1,Very Good
12209,12209,1.22,63.1,59.0,5192,6.81,6.75,4.28,H,SI2,Very Good
51344,51344,0.71,60.9,58.0,2363,5.72,5.77,3.5,H,VS2,Premium
6116,6116,1.08,64.3,58.0,3980,6.46,6.44,4.15,J,VS2,Good
37746,37746,0.31,59.2,62.0,997,4.41,4.34,2.59,F,VVS1,Premium
37192,37192,0.53,62.0,54.0,973,5.19,5.23,3.23,I,SI2,Ideal
2565,2565,0.9,61.9,62.0,3210,6.12,6.07,3.77,F,SI2,Premium
19570,19570,1.52,58.3,62.0,8202,7.61,7.49,4.4,J,VVS2,Premium
52191,52191,0.7,64.9,57.0,2479,5.55,5.54,3.6,G,VS2,Fair
3873,3873,0.81,62.3,55.0,3481,5.96,6.0,3.72,F,SI1,Ideal
32988,32988,0.38,61.1,56.0,812,4.71,4.65,2.86,D,SI2,Ideal
9995,9995,1.0,63.5,56.0,4704,6.38,6.31,4.03,E,SI2,Very Good
51115,51115,0.7,63.4,58.0,2338,5.63,5.57,3.55,G,VS2,Very Good
1678,1678,0.77,57.9,61.0,3027,6.07,6.01,3.5,H,VVS2,Good
45901,45901,0.52,62.2,57.0,1720,5.16,5.13,3.2,D,SI1,Ideal
42738,42738,0.51,62.5,56.0,1343,5.07,5.1,3.18,E,SI1,Ideal
13329,13329,0.9,62.6,59.0,5502,6.07,6.16,3.83,H,VS2,Very Good
26535,26535,2.58,62.6,57.0,16195,8.77,8.73,5.48,H,SI2,Premium
35708,35708,0.3,60.7,60.0,911,4.37,4.33,2.64,D,VS2,Premium
5441,5441,0.91,63.0,57.0,3830,6.14,6.2,3.89,G,SI1,Very Good
22213,22213,1.72,62.8,59.0,10268,7.62,7.55,4.76,G,SI2,Ideal
20071,20071,1.27,61.0,60.0,8549,6.93,6.97,4.24,G,VS2,Premium
19404,19404,1.12,61.2,56.0,8063,6.67,6.73,4.11,F,VS2,Ideal
23117,23117,1.67,59.4,61.0,11146,7.73,7.78,4.61,H,SI1,Very Good
6405,6405,1.03,62.1,59.0,4038,6.47,6.42,4.0,H,SI2,Premium
999,999,1.12,60.6,59.0,2898,6.68,6.61,4.03,J,SI2,Premium
26597,26597,2.01,60.9,56.0,16319,8.14,8.18,4.97,J,VS1,Ideal
21997,21997,1.2,60.5,60.0,10064,6.98,6.87,4.19,F,VVS2,Premium
50992,50992,0.31,62.3,56.0,544,4.37,4.4,2.73,E,SI1,Very Good
